Date,Open,High,Low,Close,Volume
2023-10-05,1214.0,1223.95,1199.5,1205.6,2497613
2023-10-06,1207.0,1223.0,1205.0,1216.9,1446719
2023-10-09,1203.25,1227.75,1202.15,1212.65,1451064
2023-10-10,1215.2,1231.45,1213.0,1227.75,1503359
2023-10-11,1230.1,1238.9,1222.0,1231.6,1622663
2023-10-12,1232.0,1232.0,1189.3,1198.75,2452842
2023-10-13,1187.0,1202.95,1180.0,1194.1,3266079
2023-10-16,1195.3,1198.25,1180.8,1184.6,2638043
2023-10-17,1190.0,1203.0,1188.45,1197.6,1163897
2023-10-18,1200.0,1202.0,1178.05,1187.1,2337078
2023-10-19,1170.55,1185.45,1167.8,1172.15,3107691
2023-10-20,1170.0,1176.0,1148.4,1170.7,2962470
2023-10-23,1164.1,1170.95,1151.55,1155.95,1203959
2023-10-25,1162.0,1165.9,1136.5,1142.15,1555285
2023-10-26,1100.05,1120.0,1098.15,1115.45,7099401
2023-10-27,1119.95,1125.95,1114.05,1120.55,1382498
2023-10-30,1120.55,1138.9,1115.5,1126.9,2255915
2023-10-31,1126.9,1137.15,1115.55,1133.15,1194765
2023-11-01,1130.95,1138.0,1119.95,1125.1,1288497
2023-11-02,1125.0,1130.0,1113.8,1115.5,2493118
2023-11-03,1124.0,1136.0,1116.0,1133.1,1108121
2023-11-06,1137.5,1144.8,1134.35,1142.15,572330
2023-11-07,1142.0,1150.3,1136.55,1149.0,902481
2023-11-08,1151.75,1152.85,1137.05,1139.15,806162
2023-11-09,1140.0,1141.0,1117.2,1123.95,6042108
2023-11-10,1122.0,1139.75,1121.5,1138.15,706806
2023-11-12,1146.0,1147.15,1140.0,1142.15,86328
2023-11-13,1140.6,1142.15,1128.0,1131.35,435537
2023-11-15,1145.0,1178.85,1143.5,1173.75,2816201
2023-11-16,1175.0,1214.95,1167.4,1207.2,2294942
2023-11-17,1212.2,1213.95,1198.0,1202.75,1176628
2023-11-20,1204.9,1222.5,1202.75,1211.8,1077366
2023-11-21,1219.95,1221.15,1200.4,1204.5,1129326
2023-11-22,1205.0,1218.0,1204.0,1215.4,750622
2023-11-23,1215.0,1220.9,1206.95,1210.9,651637
2023-11-24,1212.05,1214.95,1195.1,1197.85,884921
2023-11-28,1195.1,1209.0,1186.0,1202.4,910795
2023-11-29,1207.0,1234.6,1206.65,1221.7,1898448
2023-11-30,1222.0,1228.3,1208.7,1220.95,2978406
2023-12-01,1226.8,1226.8,1211.55,1220.55,1017856
2023-12-04,1238.0,1249.2,1218.0,1223.9,1581599
2023-12-05,1224.0,1226.25,1208.85,1220.6,1499843
2023-12-06,1223.0,1247.0,1218.65,1225.2,2637916
2023-12-07,1226.0,1231.0,1220.1,1223.25,1076885
