Date,Open,High,Low,Close,Volume
2023-10-05,1337.45,1350.0,1321.95,1323.95,315882
2023-10-06,1325.75,1368.5,1324.3,1363.1,480315
2023-10-09,1357.45,1360.4,1336.7,1344.9,412278
2023-10-10,1347.65,1384.95,1346.0,1381.65,850171
2023-10-11,1396.0,1399.95,1371.0,1373.6,701654
2023-10-12,1379.95,1390.0,1363.5,1377.7,1218404
2023-10-13,1391.45,1455.0,1388.3,1427.75,2650963
2023-10-16,1432.95,1432.95,1410.0,1429.25,445982
2023-10-17,1432.95,1465.0,1432.95,1449.65,741009
2023-10-18,1451.95,1451.95,1427.65,1430.85,250232
2023-10-19,1429.0,1440.0,1414.4,1433.3,423016
2023-10-20,1430.9,1446.5,1426.4,1439.5,482010
2023-10-23,1429.0,1444.7,1408.95,1414.45,736167
2023-10-25,1404.9,1432.75,1389.7,1406.6,505428
2023-10-26,1400.0,1400.0,1347.3,1355.6,582680
2023-10-27,1366.0,1392.35,1366.0,1376.1,322157
2023-10-30,1382.0,1383.35,1345.3,1353.9,391411
2023-10-31,1373.95,1384.5,1354.45,1367.0,746578
2023-11-01,1373.7,1388.5,1356.5,1361.55,247313
2023-11-02,1371.0,1389.75,1362.9,1365.1,436335
2023-11-03,1374.95,1383.1,1357.65,1377.65,376253
2023-11-06,1385.0,1402.25,1379.2,1383.95,514415
2023-11-07,1393.95,1394.95,1373.9,1387.9,562515
2023-11-08,1391.95,1394.8,1368.1,1372.95,229826
2023-11-09,1374.95,1382.8,1362.4,1381.25,145524
2023-11-10,1379.1,1393.95,1370.5,1384.9,324625
2023-11-12,1398.5,1398.5,1385.0,1388.65,27456
2023-11-13,1388.65,1395.0,1369.45,1390.7,420410
2023-11-15,1396.45,1407.45,1383.3,1384.95,310334
2023-11-16,1378.5,1407.5,1378.5,1403.05,244348
2023-11-17,1403.35,1484.95,1395.5,1453.35,1336903
2023-11-20,1451.95,1469.0,1435.9,1439.3,340348
2023-11-21,1448.4,1459.0,1435.7,1439.35,442892
2023-11-22,1440.0,1451.5,1416.45,1426.85,307647
2023-11-23,1430.0,1442.3,1420.1,1426.9,198545
2023-11-24,1427.4,1447.5,1416.35,1420.8,246146
2023-11-28,1425.0,1469.1,1424.0,1449.15,565796
