Date,Open,High,Low,Close,Volume
2023-10-05,218.0,220.5,212.7,213.4,408718
2023-10-06,215.0,219.25,212.9,216.7,368276
2023-10-09,214.0,214.65,209.05,210.7,219880
2023-10-10,211.0,216.1,209.1,212.55,315995
2023-10-11,213.5,217.4,212.6,215.5,230288
2023-10-12,215.65,224.35,215.65,220.3,406026
2023-10-13,219.9,221.3,215.05,216.0,186949
2023-10-16,218.45,234.7,218.45,227.45,1678971
2023-10-17,229.35,232.4,222.8,223.45,404219
2023-10-18,224.65,225.55,218.7,222.6,303847
2023-10-19,222.0,224.5,219.3,223.9,246320
2023-10-20,223.5,230.1,223.0,226.0,369826
2023-10-23,228.0,228.25,210.5,212.8,435831
2023-10-25,211.5,215.85,202.95,204.9,374083
2023-10-26,205.0,206.6,197.15,204.15,396801
2023-10-27,207.5,213.5,201.6,207.0,388942
2023-10-30,208.0,208.0,203.4,204.8,348195
2023-10-31,207.0,211.7,205.0,206.45,270633
2023-11-01,206.6,208.3,200.8,203.9,258896
2023-11-02,206.45,207.45,200.6,202.1,306530
2023-11-03,203.95,208.6,202.85,206.0,375510
2023-11-06,207.5,207.75,204.0,204.9,226738
2023-11-07,205.4,207.05,202.9,206.0,229165
2023-11-08,207.0,212.95,207.0,207.8,545973
2023-11-09,208.5,212.1,198.7,200.3,1255922
2023-11-10,200.45,208.2,199.0,200.5,668260
2023-11-12,207.5,207.5,199.8,200.75,216446
2023-11-13,201.5,202.05,196.1,197.3,758702
2023-11-15,199.05,201.3,197.9,198.65,259939
2023-11-16,199.25,199.25,192.7,193.75,763722
2023-11-17,192.45,196.0,191.5,193.4,391985
2023-11-20,193.95,194.2,187.05,188.6,420356
2023-11-21,189.6,195.8,188.7,191.8,555029
2023-11-22,192.0,193.4,189.0,189.8,282964
2023-11-23,190.9,194.6,189.35,192.0,213813
2023-11-24,192.95,193.45,189.05,190.0,191323
2023-11-28,190.0,193.2,190.0,190.3,239075
2023-11-29,191.55,192.35,188.5,189.45,248555
2023-11-30,191.05,192.35,187.25,191.15,440181
2023-12-01,193.0,194.5,191.3,192.1,374747
2023-12-04,196.0,199.5,192.65,197.8,1041056
2023-12-05,201.45,201.95,194.25,198.4,403982
2023-12-06,199.95,206.85,197.55,203.1,900137
2023-12-07,203.4,206.5,201.2,204.35,455962
2023-12-08,204.75,209.5,202.55,206.9,637329
2023-12-11,208.35,220.25,208.35,217.55,1424947
2023-12-12,218.75,221.5,214.3,218.2,795249
2023-12-13,218.1,227.45,218.1,226.6,955963
2023-12-14,228.75,229.25,222.2,223.0,396553
2023-12-15,224.75,225.35,220.05,220.85,284961
2023-12-18,220.8,227.2,220.4,226.1,407623
2023-12-19,224.5,233.55,224.5,231.9,832708
2023-12-20,234.5,242.9,219.05,220.75,1719442
2023-12-21,224.5,228.45,220.3,227.2,747924
2023-12-22,228.5,231.8,225.4,228.05,311802
2023-12-26,229.0,231.5,224.6,226.0,313913
2023-12-27,226.65,227.8,221.0,223.2,246946
2023-12-28,221.4,225.85,217.5,218.05,458682
2023-12-29,218.9,221.65,217.5,219.1,315794
2024-01-01,219.0,224.0,217.6,223.45,353224
2024-01-02,224.65,236.0,221.7,234.3,1020906
2024-01-03,235.0,237.7,229.2,230.9,509709
2024-01-04,231.9,233.75,227.0,227.5,288777
2024-01-05,228.9,232.35,227.0,230.0,347403
2024-01-08,232.35,242.4,230.9,232.7,818283
2024-01-09,236.7,238.0,228.1,231.25,255001
2024-01-10,231.0,231.4,226.0,228.3,313219
2024-01-11,229.5,229.9,224.5,227.25,386366
2024-01-12,228.15,238.65,227.5,233.8,672869
2024-01-15,233.5,239.85,232.9,234.9,471285
2024-01-16,235.0,248.5,235.0,241.3,1353892
2024-01-17,237.5,239.75,233.45,234.9,371927
2024-01-18,233.5,234.35,221.95,230.1,381665
2024-01-19,231.4,234.5,231.05,232.95,221182
2024-01-20,234.25,239.7,233.5,236.45,328632
2024-01-23,238.8,238.8,222.5,226.75,419424
2024-01-24,227.5,231.05,223.5,228.1,265700
2024-01-25,228.0,233.25,225.7,226.8,317731
2024-01-29,228.5,239.1,228.45,235.4,577539
2024-01-30,237.0,240.85,234.2,237.3,329186
2024-01-31,237.9,239.15,232.05,237.1,530607
2024-02-01,238.7,247.2,237.6,244.35,905917
2024-02-02,248.0,261.5,248.0,250.85,3088471
2024-02-05,259.0,264.95,251.0,253.0,1534993
2024-02-06,256.0,258.0,251.3,252.6,487714
2024-02-07,256.0,261.25,249.0,250.35,590121
2024-02-08,252.1,253.5,249.0,250.55,248449
2024-02-09,252.5,253.45,240.9,247.0,369994
2024-02-12,248.2,248.7,235.0,236.8,279600
2024-02-13,237.5,240.3,229.3,233.55,364621
2024-02-14,232.5,244.55,230.5,242.25,497216
2024-02-15,243.5,249.5,242.55,243.9,386142
2024-02-16,245.7,259.5,244.0,258.7,870150
2024-02-19,259.1,261.95,254.2,259.9,391303
2024-02-20,262.0,266.0,257.5,258.85,603487
2024-02-21,260.6,263.0,249.8,250.75,361231
2024-02-22,253.5,256.5,249.65,255.2,241331
2024-02-23,256.5,260.25,254.9,259.2,219117
2024-02-26,261.0,261.7,254.0,257.4,280914
2024-02-27,256.5,261.5,253.65,254.8,316302
2024-02-28,254.5,267.0,249.7,251.0,711965
2024-02-29,251.0,253.35,246.0,250.55,388161
2024-03-01,253.0,265.95,251.05,262.3,737322
2024-03-02,263.0,265.0,257.5,263.0,50195
2024-03-04,263.5,266.0,261.5,263.75,221182
2024-03-05,264.2,269.5,257.75,260.0,500275
2024-03-06,261.0,263.4,251.05,256.2,430937
2024-03-07,255.5,260.5,255.5,257.7,158281
2024-03-11,257.5,257.5,251.0,251.8,186236
2024-03-12,253.0,253.5,242.35,246.4,451147
2024-03-13,247.5,248.4,220.8,222.4,1007334
2024-03-14,223.5,243.25,217.7,240.65,878019
2024-03-15,239.95,257.45,232.5,252.5,632490
2024-03-18,253.45,253.45,241.0,242.4,302437
2024-03-19,240.3,245.8,234.55,235.4,190378
2024-03-20,237.0,240.0,233.15,234.2,221104
2024-03-21,244.0,244.0,237.55,238.7,372234
2024-03-22,239.0,242.4,235.0,240.4,298578
2024-03-26,236.0,251.7,236.0,247.0,452834
2024-03-27,249.4,252.0,246.4,250.5,221293
2024-03-28,251.5,251.8,240.0,242.8,418197
2024-04-01,244.9,251.1,244.9,249.05,171346
2024-04-02,249.05,256.5,245.5,250.55,329806
2024-04-03,252.5,260.0,251.05,256.7,673855
2024-04-04,259.9,259.9,252.9,254.0,229761
2024-04-05,254.5,258.9,252.8,257.1,186983
2024-04-08,258.55,264.2,253.2,254.6,300461
2024-04-09,258.5,258.5,252.0,254.0,257351
2024-04-10,252.55,257.8,252.55,253.9,141905
2024-04-12,253.3,254.55,248.0,248.5,260030
2024-04-15,245.0,249.7,237.8,245.95,268472
2024-04-16,241.5,248.85,240.55,246.9,151800
2024-04-18,249.5,250.65,242.5,243.2,141224
2024-04-19,237.5,244.4,237.5,240.6,189104
2024-04-22,242.45,250.0,241.9,243.0,217005
2024-04-23,244.95,247.25,243.3,246.05,159940
2024-04-24,248.0,252.5,247.0,248.2,216833
2024-04-25,247.7,251.7,246.8,249.2,105141
2024-04-26,250.3,251.7,247.8,250.5,126779
2024-04-29,252.3,256.7,251.3,252.1,146485
2024-04-30,253.5,255.0,250.1,251.45,218962
2024-05-02,254.5,258.5,251.45,254.55,215157
2024-05-03,256.25,265.5,252.5,259.8,702201
2024-05-06,262.5,272.2,254.0,256.55,978050
2024-05-07,259.0,263.0,247.05,248.85,446988
2024-05-08,250.3,257.9,245.75,256.4,239370
2024-05-09,256.4,259.25,246.5,248.0,175515
2024-05-10,248.0,250.85,244.0,248.2,152312
2024-05-13,248.5,250.5,243.5,247.8,178098
2024-05-14,247.3,255.0,246.5,253.15,140561
2024-05-15,256.5,263.5,254.9,261.7,332570
2024-05-16,263.6,267.5,261.5,265.75,474666
2024-05-17,268.9,269.45,246.8,249.8,1971641
2024-05-18,254.5,261.0,253.9,256.7,238387
2024-05-21,256.95,257.0,246.8,249.9,633200
2024-05-22,248.4,257.4,248.4,255.2,391247
2024-05-23,253.25,258.75,252.8,254.8,267572
2024-05-24,255.0,257.0,252.5,253.65,160916
2024-05-27,254.9,256.5,252.0,252.3,140440
2024-05-28,253.7,253.7,247.5,248.6,184587
2024-05-29,248.5,255.0,247.5,249.8,321001
2024-05-30,250.0,253.3,247.5,248.9,338168
2024-05-31,250.4,251.45,241.7,243.3,346543
2024-06-03,250.0,258.4,247.5,255.3,522445
2024-06-04,254.5,254.5,227.75,243.65,590360
2024-06-05,243.0,258.0,238.5,256.5,479291
2024-06-06,258.5,297.55,258.5,292.75,3089596
2024-06-07,297.2,297.45,289.95,294.4,1008945
2024-06-10,294.5,304.9,294.4,299.7,588905
2024-06-11,291.2,336.45,291.2,325.95,1715738
2024-06-12,325.35,332.5,318.75,322.65,641828
2024-06-13,324.9,324.9,315.7,317.45,224021
2024-06-14,319.35,324.05,315.0,321.5,228901
2024-06-18,324.85,351.0,319.65,348.65,965257
2024-06-19,353.2,364.05,345.0,360.3,627849
2024-06-20,360.5,364.95,358.5,360.15,207656
2024-06-21,355.5,374.0,355.5,369.6,314802
2024-06-24,373.0,381.4,373.0,375.75,320353
2024-06-25,376.75,388.5,365.5,366.75,374656
2024-06-26,367.9,379.5,367.5,369.9,203331
2024-06-27,373.5,374.5,357.7,364.1,218719
2024-06-28,366.5,378.75,363.4,373.1,238246
2024-07-01,375.0,384.95,369.35,377.1,200195
2024-07-02,374.95,381.0,367.5,378.7,154847
2024-07-03,381.0,387.5,368.5,376.5,256706
2024-07-04,379.5,380.5,360.0,362.05,315440
2024-07-05,364.95,365.5,351.75,355.9,242977
2024-07-08,371.0,380.0,366.5,372.1,432443
2024-07-09,374.25,378.8,366.0,374.05,290154
2024-07-10,376.0,377.0,358.7,367.9,192400
2024-07-11,369.55,374.9,369.0,371.55,101085
2024-07-12,374.15,397.4,374.15,384.4,618606
2024-07-15,389.4,397.45,377.5,394.7,264705
2024-07-16,397.2,425.0,395.75,423.25,1046646
2024-07-18,423.0,424.5,402.0,407.9,856596
2024-07-19,403.1,405.55,380.85,387.8,470371
2024-07-22,385.5,414.0,378.05,411.55,464524
2024-07-23,414.1,419.4,390.2,405.9,434379
2024-07-24,408.3,434.4,406.5,416.4,465469
2024-07-25,411.75,425.4,411.5,422.5,248372
2024-07-26,425.5,449.0,422.8,444.4,464349
2024-07-29,449.5,462.15,439.0,445.1,351977
2024-07-30,447.1,452.7,441.2,447.2,189960
2024-07-31,450.15,465.0,450.15,457.45,296260
2024-08-01,460.55,465.85,448.45,452.9,213337
2024-08-02,452.0,467.4,442.5,461.6,338689
2024-08-05,449.05,456.2,426.6,431.35,536777
2024-08-06,435.0,456.95,435.0,448.8,569753
2024-08-07,457.5,465.0,448.2,455.25,360172
2024-08-08,457.5,484.0,454.05,470.3,1593818
2024-08-09,480.0,499.5,450.15,458.6,1299865
2024-08-12,461.2,472.5,448.85,462.25,400583
2024-08-13,463.0,474.5,451.8,455.2,363920
2024-08-14,460.0,467.0,451.45,458.85,262457
2024-08-16,462.25,473.25,461.5,465.25,326421
2024-08-19,470.0,480.75,467.25,470.7,321621
2024-08-20,474.7,475.5,466.0,468.95,200444
2024-08-21,468.9,475.85,460.0,460.85,218031
2024-08-22,464.25,469.2,458.25,466.45,190218
2024-08-23,468.2,472.5,461.0,467.3,316365
2024-08-26,471.5,483.25,467.75,481.4,363295
2024-08-27,481.5,487.5,477.3,484.6,196385
2024-08-28,486.0,489.1,476.5,484.25,170089
2024-08-29,487.3,509.5,476.6,479.7,1196306
2024-08-30,479.85,483.45,473.25,476.2,307457
2024-09-02,479.0,480.5,465.0,469.95,267133
