Date,Open,High,Low,Close,Volume
2025-10-27,70.3192,101.2597,70.3192,95.0556,69700.0
2025-10-28,98.7561,103.2346,92.7715,94.497,172600.0
2025-10-29,94.2577,96.6415,91.8838,93.7988,91700.0
2025-10-30,93.8587,94.7364,91.4399,93.1605,122600.0
2025-10-31,94.7564,95.7339,91.1656,94.7564,282500.0
2025-11-03,97.7487,100.2822,94.7564,96.7512,10626200.0
2025-11-04,99.2448,103.7333,97.5492,100.6512,6091300.0
2025-11-05,104.7407,105.1297,93.1405,99.3945,7108500.0
2025-11-06,99.7436,100.8906,93.0907,93.0907,4096200.0
2025-11-07,91.9237,94.7564,88.4536,92.0733,3282800.0
2025-11-10,94.6866,99.1351,93.36,96.3523,3220400.0
2025-11-11,98.1975,101.888,95.2551,96.2825,2492600.0
2025-11-12,96.4221,96.4221,91.016,91.7242,2740700.0
2025-11-13,91.2654,91.5147,84.6025,85.6797,3926100.0
2025-11-14,83.9342,86.8268,81.4117,83.2659,2466200.0
2025-11-17,81.4207,83.8843,78.9969,81.2511,2504600.0
2025-11-18,79.2961,81.8196,77.81,78.7775,3116500.0
2025-11-19,78.9271,80.1041,75.5258,79.4158,3325400.0
2025-11-20,81.7997,83.2859,74.3089,74.7079,3072500.0
2025-11-21,74.7777,77.7351,73.0322,75.6056,2736100.0
2025-11-24,76.1442,76.5382,72.6233,73.3514,5002100.0
2025-11-25,72.8128,78.8573,72.753,77.81,3033500.0
2025-11-26,77.7501,80.5329,76.8025,79.0268,2234700.0
2025-11-28,79.1366,81.1031,79.1366,80.9433,947300.0
2025-12-01,78.8571,80.9433,77.28,77.4597,1622200.0
2025-12-02,78.0286,80.3444,77.829,79.6058,2182000.0
2025-12-03,79.8254,80.9034,78.7573,80.1348,1244700.0
2025-12-04,79.8553,83.4189,79.6657,83.3091,1826200.0
2025-12-05,83.2591,83.6983,81.672,81.8916,1980300.0
2025-12-08,81.8018,84.5368,81.672,84.1475,1653000.0
2025-12-09,83.8481,85.0759,83.5636,84.9361,1404900.0
2025-12-10,83.6385,87.7909,82.5804,86.0441,2396800.0
2025-12-11,85.6049,86.084,83.359,84.6466,2563500.0
2025-12-12,84.2274,84.437,78.2083,78.7972,2778200.0
2025-12-15,79.506,80.574,75.5182,76.4914,2338300.0
2025-12-16,76.3616,78.9869,76.0023,78.358,2971700.0
2025-12-17,78.7872,78.8372,75.5331,76.1221,2017500.0
2025-12-18,78.1784,80.5441,77.6194,78.8871,2565700.0
2025-12-19,79.2265,79.8553,77.0404,79.5559,6553300.0
2025-12-22,80.8136,82.5804,80.3993,81.7419,1723300.0
2025-12-23,81.3925,83.1094,80.9833,83.0196,1244100.0
2025-12-24,83.2192,83.4887,82.5604,83.2192,637000.0
2025-12-26,83.4787,84.2773,83.324,84.0577,851200.0
2025-12-29,83.8481,84.2274,82.8499,83.4388,1117700.0
2025-12-30,83.9579,84.8463,83.329,83.8581,1142800.0
2025-12-31,83.9379,83.9379,81.4125,81.5023,1098000.0
2026-01-02,81.5423,86.1639,81.4624,84.8263,1221100.0
2026-01-05,84.8463,86.7129,84.8263,84.9561,1269500.0
2026-01-06,85.0559,91.7438,84.8463,90.9752,2103900.0
2026-01-07,91.8336,92.7719,89.1784,90.1467,1655400.0
2026-01-08,89.7474,90.5759,88.1703,89.3381,2336800.0
2026-01-09,90.0069,91.7238,88.6793,90.1467,2140500.0
2026-01-12,89.7873,92.7819,89.1784,90.7456,2865300.0
2026-01-13,90.9253,91.8735,88.7692,89.5078,2735400.0
2026-01-14,88.29,89.7773,85.5151,89.7174,1266400.0
2026-01-15,93.4706,97.663,92.722,92.9516,4533800.0
2026-01-16,93.9997,99.9489,93.7851,97.0741,4156500.0
2026-01-20,93.8,97.4534,92.9516,94.9579,1719400.0
2026-01-21,96.4453,103.6821,95.1676,102.5143,4158800.0
2026-01-22,105.8083,107.645,97.723,98.5814,3652300.0
2026-01-23,97.3237,97.8228,94.7883,95.9362,2288600.0
2026-01-26,96.1458,99.1544,95.0678,96.565,1813900.0
2026-01-27,97.6131,100.428,97.6131,99.2701,1286000.0
2026-01-28,100.7575,102.9135,99.0705,102.2448,2381800.0
2026-01-29,102.4943,102.8137,96.2456,99.7293,1573700.0
2026-01-30,98.7112,99.7093,95.8364,96.0061,2547600.0
2026-02-02,96.056,100.6476,95.7266,100.4879,1998200.0
2026-02-03,100.1186,102.2547,97.3337,99.6994,2412600.0
2026-02-04,99.8691,100.7375,92.6821,95.3373,2481600.0
2026-02-05,94.399,96.8246,92.5024,92.6022,1515000.0
2026-02-06,94.8132,99.6095,93.83,98.0424,1739300.0
2026-02-09,98.3318,106.0978,97.4534,105.0097,2784200.0
2026-02-10,108.0642,112.2057,107.1579,109.1023,4257600.0
2026-02-11,110.4199,114.6722,108.8628,114.3029,3003500.0
2026-02-12,115.2612,117.4772,107.3755,108.3437,2665700.0
2026-02-13,108.8428,113.674,107.8746,111.488,2743800.0
2026-02-17,110.7294,113.0152,107.8845,111.7376,1940500.0
2026-02-18,111.6377,116.9381,111.4481,115.0416,3416700.0
2026-02-19,114.4027,114.8918,110.3401,112.6559,1656500.0
2026-02-20,111.468,115.9898,111.0388,113.2548,2209100.0
2026-02-23,112.5461,113.5343,109.9009,111.3782,2343700.0
2026-02-24,112.1867,117.6968,112.1867,116.5788,2421600.0
2026-02-25,117.7866,120.0325,116.3542,119.6432,4119500.0
2026-02-26,139.6869,140.3457,116.7884,124.5543,8400000.0
2026-02-27,122.3869,127.0314,120.7588,126.6119,4738800.0
2026-03-02,124.2847,125.9227,121.1483,123.9251,2131800.0
2026-03-03,117.138,119.1706,113.5772,115.9844,3234900.0
2026-03-04,118.831,120.4991,116.7005,119.8898,2507700.0
2026-03-05,116.9732,119.6101,113.3075,115.7846,2172500.0
2026-03-06,111.9291,115.7846,109.1424,110.0113,2299000.0
2026-03-09,106.865,114.2114,105.8762,114.1165,1996000.0
2026-03-10,113.3275,117.0231,112.4505,113.8369,1973300.0
2026-03-11,113.757,116.5237,113.6521,116.1342,2475600.0
2026-03-12,113.3674,113.6571,105.2869,106.915,2623300.0
2026-03-13,108.7728,110.1512,106.6153,108.9226,2173800.0
2026-03-16,111.8192,113.0877,109.7716,112.1189,1830700.0
2026-03-17,112.2487,113.4573,110.271,113.4373,1164300.0
2026-03-18,112.4085,116.0643,112.2687,113.8469,1307200.0
2026-03-19,109.7317,113.6471,108.4432,111.8092,2290000.0
2026-03-20,110.9403,111.8142,106.0959,107.4643,5038800.0
2026-03-23,111.8792,117.7223,110.8903,114.7858,2830100.0
2026-03-24,113.5772,119.1706,113.5772,118.2018,1709400.0
2026-03-25,119.8598,122.4967,119.2405,120.1195,1274800.0
2026-03-26,116.9582,118.831,112.0589,112.6483,1603200.0
2026-03-27,111.0901,112.9279,109.5718,111.6294,1473800.0
2026-03-30,113.6571,113.8369,106.046,106.9849,1858300.0
2026-03-31,108.9825,115.3751,107.9637,115.2452,1560600.0
2026-04-01,115.7846,120.6789,115.7846,118.4215,1266300.0
2026-04-02,113.8319,120.2893,112.4415,116.3939,791700.0
2026-04-06,116.8633,118.9109,115.1853,118.7311,1021500.0
2026-04-07,116.9832,119.7799,116.2341,118.851,1312700.0
2026-04-08,126.3522,131.7559,124.4744,129.1889,2252000.0
2026-04-09,128.5946,132.3352,128.5946,129.7283,1578400.0
2026-04-10,131.3064,132.0556,129.958,130.4974,1390100.0
2026-04-13,129.928,134.9022,129.6234,134.8623,1517800.0
2026-04-14,135.5315,136.1508,131.5961,132.6149,1264200.0
2026-04-15,131.5761,132.5949,129.0491,131.636,1307300.0
2026-04-16,130.2377,132.0706,129.109,131.1466,1188000.0
2026-04-17,134.1132,137.639,133.7136,136.1308,1399900.0
2026-04-20,136.0908,138.1185,134.8323,137.9387,1032200.0
2026-04-21,138.7377,138.9685,133.6487,134.6925,1209900.0
2026-04-22,137.2195,139.6267,135.8411,139.0873,1379200.0
2026-04-23,138.4381,145.8295,138.2383,139.9663,2629000.0
2026-04-24,142.7131,146.4987,141.2648,144.3112,1602100.0
2026-04-27,143.8418,144.6708,137.8488,143.682,2116000.0
2026-04-28,138.6878,141.0051,135.0421,137.4293,1423300.0
2026-04-29,139.1672,141.8341,137.2095,141.1349,1917500.0
2026-04-30,142.9129,144.7258,137.1896,140.4957,2511000.0
2026-05-01,140.9352,143.5521,138.4031,143.1626,1220200.0
2026-05-04,143.0926,143.5521,139.6417,140.8952,1196100.0
2026-05-05,143.5721,147.8171,143.3324,146.2989,1131400.0
2026-05-06,147.8671,151.1832,144.9505,149.2654,1859500.0
2026-05-07,150.7237,150.7337,142.3435,143.4223,1953400.0
2026-05-08,147.6074,149.1306,145.39,147.1579,2008400.0
2026-05-11,147.6273,156.3501,147.2378,153.061,3341500.0
2026-05-12,160.8619,168.3231,153.2807,168.1633,4434400.0
2026-05-13,170.5206,171.3196,160.0328,161.8307,2660600.0
